Wall time,Step,Value
1591199469.6399117,257,19158.52734375
1591199470.2416284,260,17841.951171875
1591199477.8268673,286,19241.02734375
1591199484.7599473,309,19447.189453125
1591199503.244721,373,15266.4892578125
1591199505.917536,382,16429.34375
1591199524.500075,444,15935.8486328125
1591199525.4919355,449,16205.80859375
1591199532.0034692,470,18353.77734375
1591199537.1348732,488,21401.24609375
1591199546.7575274,523,17319.56640625
1591199547.3200233,525,14893.587890625
1591199549.5758605,533,17716.615234375
1591199579.5553348,636,17666.33984375
1591199591.2810571,675,16304.1611328125
1591199594.6794193,689,16227.8330078125
1591199612.847752,751,14990.4150390625
1591199625.649898,794,12951.990234375
1591199627.6352842,801,16486.548828125
1591199641.512926,849,14066.5302734375
1591199645.1388216,862,14931.921875
1591199652.3226206,886,14933.181640625
1591199664.7831657,929,13746.10546875
1591199667.0806282,937,16056.91796875
1591199681.1312284,986,14741.748046875
1591199685.7827568,1000,13610.3515625
1591199691.2242782,1017,11464.5009765625
1591199692.8970108,1023,13809.005859375
1591199701.7800686,1051,14255.0341796875
1591199736.474462,1160,9750.37890625
1591199744.0481527,1186,12863.275390625
1591199757.9000788,1229,13845.1513671875
1591199774.1503863,1281,10002.8388671875
1591199785.19799,1319,12830.669921875
1591199809.926863,1395,12800.552734375
1591199834.70686,1476,12351.591796875
1591199851.0297818,1531,11857.55078125
1591199851.944006,1534,11205.935546875
1591199856.4855564,1548,13563.978515625
1591199857.77735,1552,12155.3623046875
1591199872.6862478,1600,12419.056640625
1591199875.2086875,1607,11602.4072265625
1591199888.7029564,1651,9777.763671875
1591199897.3286302,1681,9906.837890625
1591199915.762748,1738,13724.4638671875
1591199926.188209,1767,13376.53125
1591199930.552641,1783,11651.845703125
1591199936.0098786,1799,11933.7958984375
1591199952.3731163,1855,12264.2880859375
1591199968.2602606,1906,12865.759765625
1591199973.4702048,1924,11934.234375
1591199976.3098018,1933,10540.1171875
1591199981.7706513,1949,12101.521484375
1591199982.7872908,1952,11893.779296875
1591199997.4768097,1996,10684.333984375
1591200018.166547,2059,9830.03125
1591200025.272167,2081,10931.6162109375
1591200026.449882,2084,11221.2685546875
1591200029.170796,2092,11229.01953125
1591200042.6559753,2132,13638.201171875
1591200047.9403918,2149,11198.2177734375
1591200051.8745778,2162,12251.41015625
1591200080.5691745,2251,12237.67578125
1591200100.7417016,2311,11219.2041015625
1591200131.9876192,2402,10859.236328125
1591200135.9008229,2414,10723.8720703125
1591200145.2245328,2446,9616.89453125
1591200147.1055658,2452,12319.294921875
1591200153.9145155,2472,11327.0048828125
1591200155.5468729,2477,12473.564453125
1591200168.6253102,2522,10701.35546875
1591200172.9356601,2534,8714.0546875
1591200184.9895191,2569,9763.2646484375
1591200197.5371583,2604,10706.890625
1591200197.92976,2605,10156.8984375
1591200212.139606,2651,11288.80078125
1591200218.1517541,2668,10549.88671875
1591200218.965004,2670,11155.70703125
1591200220.7073195,2675,12655.603515625
1591200228.377398,2700,10965.404296875
1591200228.780382,2701,9074.4033203125
1591200232.2308772,2713,9249.2958984375
1591200233.9133801,2718,12218.7158203125
1591200243.026031,2747,8930.212890625
1591200247.6857455,2762,8897.427734375
1591200249.6373074,2768,9242.587890625
1591200292.6923966,2900,10207.431640625
1591200312.076171,2955,10622.134765625
1591200329.286442,3004,8529.3291015625
1591200365.0851653,3111,10783.345703125
1591200390.1223977,3182,8655.634765625
1591200414.1504734,3253,9186.2109375
1591200415.1102097,3256,10402.892578125
1591200435.381543,3314,9171.58203125
1591200456.6561275,3376,8962.845703125
1591200479.8876672,3445,8427.162109375
1591200484.690161,3459,9493.087890625
1591200485.351393,3461,8956.2978515625
1591200485.7334943,3462,10026.6943359375
1591200506.3276997,3520,9735.8505859375
1591200564.3492599,3695,10223.27734375
1591200605.9938264,3815,7495.59423828125
1591200612.209834,3833,10342.650390625
1591200613.063937,3835,7393.2783203125
1591200629.389937,3885,7655.169921875
1591200653.9041638,3956,6836.45166015625
1591200672.0363624,4008,7678.91015625
1591200679.5753124,4029,7200.0810546875
1591200681.8115847,4036,8287.525390625
1591200718.3903282,4143,6929.64990234375
1591200728.180255,4171,9057.14453125
1591200738.102328,4199,8968.689453125
1591200757.0615036,4251,7674.08056640625
1591200779.157839,4313,7456.35791015625
1591200813.7137055,4411,7832.619140625
1591200825.578717,4442,7802.34814453125
1591200827.1440134,4447,7100.7470703125
1591200856.498888,4532,7518.369140625
1591200857.3594773,4534,8072.8251953125
1591200885.8681564,4615,6036.3740234375
1591200918.2488294,4707,5912.20703125
1591200924.2891986,4724,9275.578125
1591200932.2512643,4745,6827.39892578125
1591200966.3429377,4843,6762.208984375
1591200979.6971877,4879,6676.2568359375
1591200980.9994295,4883,7259.7119140625
1591200983.919561,4891,8906.7080078125
