Wall time,Step,Value
1587108729.337393,1,-671.373046875
1587108729.3842728,50,-541.33544921875
1587108729.418182,100,-394.5980529785156
1587108732.1957266,150,-342.2150573730469
1587108740.2503977,200,-516.838134765625
1587108748.9443974,250,-400.53863525390625
1587108757.366063,300,-583.431396484375
1587108765.3800874,350,-440.49639892578125
1587108773.5566669,400,-379.4742431640625
1587108782.152956,450,-415.7874450683594
1587108790.6882238,500,-418.3831787109375
1587108798.8674624,550,-616.3299560546875
1587108807.2012634,600,-398.27044677734375
1587108815.3157682,650,-434.9867858886719
1587108823.3403232,700,-477.7945861816406
1587108832.0431695,750,-442.3995666503906
1587108840.0099683,800,-376.87542724609375
1587108847.9269395,850,-421.0191955566406
1587108856.0106454,900,-336.8779602050781
1587108864.7725227,950,-462.8327941894531
1587108872.913764,1000,-497.7506408691406
1587108880.7330751,1050,-253.46571350097656
1587108888.9671862,1100,-415.30078125
1587108896.7128937,1150,-469.8642272949219
1587108904.6317987,1200,-455.6181335449219
1587108912.734337,1250,-401.4681091308594
1587108920.3621933,1300,-330.4324035644531
1587108928.751832,1350,-229.83416748046875
1587108936.526137,1400,-477.0240173339844
1587108943.9896383,1450,-311.15106201171875
1587108951.8319032,1500,-232.95199584960938
1587108960.0401704,1550,-472.093505859375
1587108967.5176811,1600,-338.0075988769531
1587108975.1773407,1650,-394.359619140625
1587108983.5299516,1700,-420.9105224609375
1587108991.718061,1750,-375.53009033203125
1587108999.961553,1800,-514.7045288085938
1587109007.8507063,1850,-392.4796142578125
1587109015.909259,1900,-374.96710205078125
1587109023.6666608,1950,-332.6779479980469
1587109032.0619297,2000,-330.5771789550781
1587109040.291323,2050,-332.1314697265625
1587109049.1358092,2100,-308.09344482421875
1587109057.4436214,2150,-291.4687194824219
1587109065.5401165,2200,-329.022216796875
1587109073.9313745,2250,-395.205078125
1587109082.195483,2300,-273.8793029785156
1587109090.1657064,2350,-233.90509033203125
1587109099.2416284,2400,-359.4144287109375
1587109108.0412343,2450,-271.32562255859375
1587109116.9713757,2500,-314.32244873046875
1587109125.411763,2550,-336.2610168457031
1587109134.1325037,2600,-493.809326171875
1587109143.005192,2650,-268.9512634277344
1587109151.4439657,2700,-397.9847717285156
1587109159.914378,2750,-278.15557861328125
1587109169.2355795,2800,-277.7469787597656
1587109177.8059025,2850,-333.9746398925781
1587109186.4159734,2900,-213.96131896972656
1587109195.126873,2950,-372.68902587890625
1587109203.5324905,3000,-332.8597106933594
1587109212.0508301,3050,-257.9764404296875
1587109220.6860936,3100,-316.764892578125
1587109230.204711,3150,-254.77670288085938
1587109238.6293602,3200,-280.3878173828125
1587109247.2564924,3250,-194.3137969970703
1587109256.313464,3300,-273.91973876953125
1587109264.8986864,3350,-275.48443603515625
1587109273.5451198,3400,-252.5128631591797
1587109282.3828547,3450,-275.952392578125
1587109291.5893657,3500,-197.0778350830078
1587109300.6133955,3550,-455.0726318359375
1587109309.2694244,3600,-233.8894805908203
1587109318.3912811,3650,-450.8749084472656
1587109326.8788211,3700,-413.56976318359375
1587109335.4926865,3750,-298.02667236328125
1587109344.494337,3800,-353.77886962890625
1587109353.980204,3850,-210.57528686523438
1587109362.45689,3900,-253.6298828125
1587109371.2845988,3950,-316.4283752441406
1587109379.9814048,4000,-292.657470703125
1587109388.5402267,4050,-247.8679656982422
1587109397.31294,4100,-214.96266174316406
1587109406.4515822,4150,-213.83001708984375
1587109415.1066086,4200,-293.8483581542969
1587109424.233411,4250,-352.96612548828125
1587109432.7009237,4300,-270.33917236328125
1587109441.9743967,4350,-316.0084533691406
