Wall time,Step,Value
1587108736.5312383,178,0.556640625
1587108737.0170062,181,0.546875
1587108741.473128,207,0.5361328125
1587108745.2840154,230,0.59375
1587108756.3787034,294,0.6552734375
1587108757.9036255,303,0.7197265625
1587108767.8974674,365,0.7099609375
1587108768.685426,370,0.7021484375
1587108772.2112632,391,0.7177734375
1587108775.14542,409,0.6494140625
1587108781.0838282,444,0.6484375
1587108781.5086777,446,0.650390625
1587108782.8401315,454,0.662109375
1587108800.0074143,557,0.6015625
1587108806.5898976,596,0.58984375
1587108808.6852956,610,0.576171875
1587108818.542194,672,0.6103515625
1587108825.8825269,715,0.6015625
1587108827.125205,722,0.5859375
1587108835.2116978,770,0.5966796875
1587108837.2503166,783,0.599609375
1587108841.0891008,807,0.5810546875
1587108847.925943,850,0.6015625
1587108849.1785934,858,0.583984375
1587108857.121675,907,0.5576171875
1587108859.5612428,921,0.5771484375
1587108862.6152728,938,0.580078125
1587108863.7801692,944,0.5703125
1587108868.5304587,972,0.5771484375
1587108885.8993566,1081,0.6025390625
1587108889.960489,1107,0.5849609375
1587108896.7119036,1150,0.5634765625
1587108904.938977,1202,0.572265625
1587108911.03887,1240,0.5654296875
1587108922.713908,1316,0.56640625
1587108936.026429,1397,0.599609375
1587108944.262909,1452,0.583984375
1587108944.7426257,1455,0.5751953125
1587108947.0585148,1469,0.5791015625
1587108947.6828983,1473,0.5771484375
1587108955.2538195,1521,0.578125
1587108956.4387186,1528,0.5576171875
1587108963.3363743,1572,0.5810546875
1587108967.7899268,1602,0.5576171875
1587108976.6694143,1659,0.5654296875
1587108981.4005623,1688,0.5439453125
1587108984.1433115,1704,0.55078125
1587108986.7902346,1720,0.548828125
1587108995.9251919,1776,0.5673828125
1587109004.3310273,1827,0.5595703125
1587109007.1416142,1845,0.5830078125
1587109008.4171968,1854,0.5595703125
1587109010.950478,1870,0.564453125
1587109011.5149598,1873,0.57421875
1587109018.451478,1917,0.5771484375
1587109028.9232395,1980,0.5732421875
1587109032.3561494,2002,0.5859375
1587109032.8588004,2005,0.599609375
1587109034.2131855,2013,0.5966796875
1587109040.8219044,2053,0.556640625
1587109043.8278744,2070,0.5361328125
1587109046.0286212,2083,0.525390625
1587109061.1796432,2172,0.580078125
1587109071.040618,2232,0.5859375
1587109086.0045059,2323,0.5625
1587109087.8226905,2335,0.5517578125
1587109093.1557152,2367,0.5732421875
1587109094.351536,2373,0.568359375
1587109097.9590862,2393,0.578125
1587109098.8616443,2398,0.595703125
1587109106.7117915,2443,0.568359375
1587109108.8550727,2455,0.5791015625
1587109115.2719574,2490,0.5751953125
1587109121.2197154,2525,0.587890625
1587109121.3673255,2526,0.5927734375
1587109129.2974138,2572,0.57421875
1587109132.3033936,2589,0.5654296875
1587109132.679389,2591,0.546875
1587109133.4772556,2596,0.548828125
