ALM
2.0422119233333333
0.5709302066666667
1.1522895825
0.8636156133333334
1.3275018693333334
1.6695823733333333
0.6319895073333334
2.224479746666667
2.7149635616666665
1.5290057175
0.598900625
1.1008078477777778
0.9264863866666667
1.0581444783333334
0.37401541266666666
2.238842175
1.2349180222222222
1.1224928433333334
1.2783802033333334
1.869430148888889
1.1060917013333333
0.9708161233333333
6.644127236666667
2.172927638888889
0.37238819666666667
0.8533480316666666
0.9774045253333333
6.519197076666667
1.8250709211111111
0.43541122666666665
3.59542244
2.6308466933333334
0.485856808
5.405211456666667
1.1521784633333334
3.228499403333333
1.803622141111111
1.0901968893333334
0.7087239153333333
0.957406012
0.6772311993333333
0.6781018346666666
1.4070425083333333
2.74681572
1.002066266
3.8674386833333334
1.09031467
0.5900434211111111
0.9544908475
1.6253814688888888
1.2470160713333334
2.030458311111111
0.8555763255555555
1.4468333825
2.24696048
1.40342712
4.08448742
1.1321405183333333
0.6431161713333333
0.8034259666666667
3.245284266666667
1.461403785
1.26608518
0.6165956246666666
4.406525766666666
6.13013074
1.2681847633333334
1.8045077283333333
2.35272526
2.247436433333333
0.550664342
2.36720932
0.715178944
0.340017592
2.5058831433333335
2.68193856
1.974475108888889
1.2739556325
1.0242421333333334
0.890219788
3.1532169266666665
1.2655267473333334
1.7685087711111112
0.853703684
0.8402656746666667
2.8351116866666666
0.8387545633333333
0.8046784308333333
1.602439205
0.6988021777777778
1.6742817766666667
3.0660897533333333
0.37142640466666665
1.6038053091666666
1.5312033725
1.0536530433333333
1.7488900388888888
2.8861241333333334
1.8020595611111112
1.0469923283333333
3.1311169333333333
0.56674914
0.570685442
2.81747274
1.3190540286666668
1.801668755
1.5183033233333334
2.1336406683333333
1.99793526
1.0501071908333333
2.273157155
0.7172132822222222
2.8041020383333333
2.742007595
0.643013815
0.9473300583333333
1.1886932075
1.0768730475
1.90123782
1.007853594
1.3405430477777778
4.304131096666667
5.82984908
1.6259185083333334
0.942042822
1.0139800806666666
4.327987313333334
1.1246850753333333
4.403957523333333
3.95253305
1.2456019
2.4606653733333332
1.8584170522222223
1.9515900777777777
2.197051523333333
2.1237860855555555
1.5931243491666667
1.1228112066666667
2.681542995
0.6370935391666667
5.87854972
1.90865364
1.7887647288888888
3.4177221866666665
2.0945920611111113
3.4502719
5.241907496666666
1.576687835
1.6621738058333333
1.6836775316666666
6.544601823333333
6.41180991
5.8334924033333335
2.0180196016666665
1.0515015841666666
2.6128978216666665
0.6363858688888889
1.3813762266666667
3.640677976666667
0.606474232
1.06780118
0.469021355
5.494255093333333
0.518933948
1.102948571111111
1.0242995083333333
0.835030565
1.7454667716666667
6.068130906666667
3.4153147433333335
0.5031122658333333
1.9434019233333333
6.50907775
1.129993218
1.73033327
1.6202992866666666
4.4138747
1.97388786
2.9299455433333335
1.4874888133333333
1.1820747433333334
1.2812915533333333
6.653457526666666
1.1301630575
5.684889093333333
0.7544655291666666
1.5535590833333333
0.836756715
2.0396840133333334
1.9766834466666667
1.52134984
2.1111232144444445
1.7769945155555555
0.8413661526666667
0.879608514
0.621174
1.47132131
2.5940718733333332
0.8811467283333333
5.124354153333333
2.192348268888889
1.0304351306666666
1.3410615983333334
2.6706167633333333
2.371871235
1.3180546573333334
0.465704092
1.5710463825
0.863543945
1.8429557733333333
4.504825186666666
6.195995933333333
1.199142876
0.9102405477777777
1.382428135
0.5060566516666667
5.572255913333334
3.84145942
5.363602946666667
0.655890506
0.5526695766666667
1.3692262722222222
2.3709176666666667
1.28210008
1.1874578833333334
1.830188675
1.246539315
1.7717086
1.3311536033333333
0.621581756
4.285864303333334
1.4402274044444445
1.0964240853333334
1.5404579633333333
3.59972287
5.281381316666667
1.4782828244444444
0.5411092691666667
1.1789264691666668
1.0887580591666666
0.33420491733333335
0.8207454313333333
2.388014088333333
