Wall time,Step,Value
1590771077.3977802,257,19239.98046875
1590771077.9971464,260,17928.0703125
1590771085.6041536,286,19506.70703125
1590771092.2178621,309,19903.6796875
1590771110.8736036,373,16033.8818359375
1590771113.5309284,382,17297.02734375
1590771131.9879649,444,17093.275390625
1590771132.9693103,449,17335.615234375
1590771139.453234,470,19793.5703125
1590771144.4402814,488,23205.61328125
1590771154.0662086,523,19012.98046875
1590771154.6093001,525,16462.423828125
1590771156.863549,533,19374.6796875
1590771186.6102538,636,20017.703125
1590771198.3662574,675,18859.02734375
1590771201.7507503,689,18834.85546875
1590771219.6485245,751,17765.091796875
1590771232.4064844,794,15541.3427734375
1590771234.3902476,801,19656.90625
1590771248.1448154,849,16944.79296875
1590771251.7823634,862,18073.09375
1590771258.906996,886,18075.513671875
1590771271.2323396,929,16095.775390625
1590771273.560066,937,19076.37890625
1590771287.6771374,986,16469.02734375
1590771292.244781,1000,15073.857421875
1590771297.6309845,1017,12057.533203125
1590771299.2860532,1023,14536.671875
1590771308.5033767,1051,14200.09765625
1590771342.6462376,1160,11628.91015625
1590771350.7331522,1186,12103.328125
1590771363.3973053,1229,13787.603515625
1590771379.8720539,1281,10885.4306640625
1590771392.3763351,1319,15405.2509765625
1590771415.5669346,1395,13850.337890625
1590771440.874345,1476,9372.0029296875
1590771457.8569138,1531,10880.0537109375
1590771458.8564773,1534,11800.0
1590771463.605084,1548,10224.5576171875
1590771464.9564703,1552,10951.4765625
1590771480.7476015,1600,14862.54296875
1590771482.782497,1607,12930.1123046875
1590771495.7943342,1651,11595.921875
1590771504.933367,1681,12315.953125
1590771523.1108031,1738,13764.2890625
1590771532.6769307,1767,11917.572265625
1590771537.1067512,1783,11925.6474609375
1590771542.1531315,1799,11822.9765625
1590771558.7865565,1855,12927.7958984375
1590771572.646223,1906,11642.00390625
1590771578.9642577,1924,10125.3291015625
1590771581.5711818,1933,11459.490234375
1590771586.5788677,1949,9860.103515625
1590771587.5302575,1952,13910.353515625
1590771600.0594573,1996,11200.5234375
1590771619.7839708,2059,9729.8349609375
1590771626.1501713,2081,12418.3544921875
1590771626.80281,2084,12227.7939453125
1590771629.1931536,2092,11458.25
1590771642.6595812,2132,9891.6630859375
1590771647.1787734,2149,11000.267578125
