Wall time,Step,Value
1587459328.2587001,1,-671.373046875
1587459328.376537,50,-541.33544921875
1587459328.452791,100,-394.5980529785156
1587459335.378261,150,-342.2150573730469
1587459348.9279082,200,-516.838134765625
1587459361.8767319,250,-400.53863525390625
1587459374.6173499,300,-583.431396484375
1587459391.334205,350,-440.49639892578125
1587459407.829657,400,-379.4742431640625
1587459422.287693,450,-415.7874450683594
1587459438.5031722,500,-418.3831787109375
1587459450.7374709,550,-616.3299560546875
1587459462.8556108,600,-398.27044677734375
1587459474.9580932,650,-434.9867858886719
1587459485.958975,700,-477.7945861816406
1587459498.7126899,750,-442.3995666503906
1587459510.561663,800,-376.87542724609375
1587459522.845406,850,-421.0191955566406
1587459534.58752,900,-336.8779602050781
1587459547.522772,950,-462.8327941894531
1587459559.832983,1000,-497.7506408691406
1587459571.786017,1050,-253.46571350097656
1587459584.586876,1100,-415.30078125
1587459596.3017228,1150,-469.8642272949219
1587459608.195724,1200,-455.6181335449219
1587459620.121279,1250,-401.4681091308594
1587459631.356671,1300,-330.4324035644531
1587459642.695043,1350,-229.83416748046875
1587459654.0544379,1400,-477.0240173339844
1587459665.2820191,1450,-311.15106201171875
1587459677.2409952,1500,-232.95199584960938
1587459692.25499,1550,-472.093505859375
1587459703.992546,1600,-338.0075988769531
1587459716.247689,1650,-394.359619140625
1587459729.742114,1700,-420.9105224609375
1587459741.457964,1750,-375.53009033203125
1587459756.527602,1800,-514.7045288085938
1587459769.337696,1850,-392.4796142578125
1587459782.8791628,1900,-374.96710205078125
1587459795.626082,1950,-332.6779479980469
1587459810.353148,2000,-330.5771789550781
1587459828.2990642,2050,-332.1314697265625
1587459843.466439,2100,-308.09344482421875
1587459856.472644,2150,-291.4687194824219
1587459869.6716428,2200,-329.022216796875
1587459883.682425,2250,-395.205078125
1587459896.954488,2300,-350.02557373046875
1587459916.4020889,2350,-271.9814758300781
1587459932.9573,2400,-354.1372985839844
1587459946.285961,2450,-370.4808349609375
1587459959.2699,2500,-254.1458282470703
1587459972.780532,2550,-353.35052490234375
1587459986.416429,2600,-415.77166748046875
1587460000.801721,2650,-314.869873046875
1587460014.860736,2700,-333.25244140625
1587460028.244564,2750,-292.0466003417969
1587460042.15397,2800,-278.3597412109375
1587460055.824331,2850,-232.9141845703125
1587460069.989322,2900,-294.7838439941406
1587460084.723087,2950,-233.6878204345703
