Wall time,Step,Value
1600150483.924512,13,287.2965087890625
1600150485.8169324,26,170.53585815429688
1600150486.5928576,32,325.316650390625
1600150488.7950099,48,247.3316650390625
1600150489.1360996,50,91.54136657714844
1600150489.6397548,53,442.1744079589844
1600150489.929975,55,286.2374572753906
1600150490.9121554,61,248.20745849609375
1600150491.3659458,64,170.9212646484375
1600150493.3263593,79,92.99203491210938
1600150493.734282,82,209.36798095703125
1600150496.425611,102,402.26593017578125
1600150497.5379155,110,206.22314453125
1600150497.9219081,113,209.66781616210938
1600150498.052538,114,209.26461791992188
1600150498.9093323,121,403.48651123046875
1600150500.660643,134,285.2452392578125
1600150502.1980674,147,171.69790649414062
1600150503.6194994,158,209.20013427734375
1600150504.2514744,163,170.32717895507812
1600150504.6294603,166,284.9764404296875
1600150505.8570392,175,403.385986328125
1600150505.9846947,176,172.02059936523438
1600150507.2310593,186,325.1362609863281
1600150507.9538727,191,132.54464721679688
1600150508.2490666,193,207.9207000732422
1600150508.3927276,194,171.96609497070312
1600150508.8634813,198,323.6149597167969
1600150509.9688356,206,171.78672790527344
1600150511.1785045,214,209.22183227539062
1600150511.2692745,215,323.255615234375
1600150512.0307586,220,362.4205322265625
1600150513.450692,231,324.594482421875
1600150514.2266414,237,207.54556274414062
1600150514.835072,242,400.43450927734375
1600150515.2194736,245,323.7276916503906
1600150516.8754268,257,402.8876647949219
1600150517.6942506,263,325.8977966308594
1600150518.381369,268,403.15203857421875
1600150519.3020732,275,365.12896728515625
1600150519.935424,279,360.91558837890625
1600150520.2007158,281,169.4290771484375
1600150522.8241448,300,244.35891723632812
1600150523.473952,305,286.598876953125
1600150523.6065972,306,285.68841552734375
1600150524.3007402,311,439.373779296875
1600150524.9812877,316,207.76611328125
1600150525.27949,318,325.9443054199219
1600150526.3808467,326,129.6053466796875
1600150526.4895902,327,399.71649169921875
1600150527.4713957,334,130.46426391601562
1600150527.988018,338,166.97756958007812
1600150529.1768363,347,170.60623168945312
1600150530.291144,355,282.8917236328125
1600150532.4989235,371,361.3983154296875
1600150533.0565045,375,284.0426025390625
1600150534.4528937,385,284.8048095703125
1600150534.745874,387,129.66343688964844
1600150540.7720401,429,283.2635498046875
1600150540.9266193,430,283.36053466796875
1600150542.0985677,438,283.7826843261719
1600150543.339616,447,438.682373046875
1600150543.5929399,449,359.40606689453125
1600150543.737553,450,130.640869140625
1600150544.167417,453,90.9520034790039
1600150545.12576,459,283.5057373046875
1600150546.4003325,468,284.22760009765625
1600150546.9297333,471,285.01312255859375
1600150547.0853333,472,244.6021728515625
1600150548.4651656,482,244.70082092285156
1600150550.9696212,499,360.30169677734375
1600150551.2648952,501,243.9842529296875
1600150553.1649592,515,281.98492431640625
1600150553.9180894,520,322.1689453125
1600150554.183665,522,91.00468444824219
1600150554.5993738,525,283.7690734863281
1600150555.741426,533,321.50286865234375
1600150556.6690147,539,398.9864501953125
1600150556.9392774,541,207.688720703125
1600150557.3971484,544,205.3759765625
1600150558.2289367,550,282.57672119140625
1600150558.950307,555,243.83436584472656
1600150560.3655362,565,396.832275390625
1600150561.2015975,571,361.11749267578125
1600150562.060301,577,130.71054077148438
1600150562.6131222,581,322.05169677734375
1600150563.47174,587,281.72021484375
1600150563.7340562,589,245.7360076904297
1600150564.151984,592,129.18115234375
1600150564.4272301,594,283.95977783203125
1600150564.5648804,595,90.24874877929688
1600150565.2501314,600,397.8701171875
1600150565.4396248,601,280.1413269042969
1600150566.6862872,610,244.87393188476562
1600150567.5170162,616,91.41915893554688
1600150567.8172147,618,436.1043395996094
1600150568.563946,623,435.284423828125
1600150569.279908,628,244.54071044921875
1600150569.598287,630,281.923828125
1600150571.3541508,642,204.91970825195312
1600150572.3587954,649,205.3752899169922
