Wall time,Step,Value
1587447877.7066138,178,9170.546875
1587447878.096558,181,10037.00390625
1587447882.8860059,207,11644.1298828125
1587447886.5064635,230,11978.01953125
1587447896.6237407,294,10579.9658203125
1587447897.9611614,303,11096.68359375
1587447908.7365935,365,10293.0830078125
1587447909.674085,370,11306.517578125
1587447913.3642101,391,11070.5654296875
1587447916.3631854,409,11560.90234375
1587447922.1158488,444,8324.5078125
1587447922.5359783,446,10824.080078125
1587447923.9365373,454,10959.4287109375
1587447941.6682265,557,10764.33203125
1587447947.8188016,596,11486.1982421875
1587447950.1526062,610,10314.3291015625
1587447960.655037,672,12305.083984375
1587447967.6882694,715,12097.5595703125
1587447968.8551462,722,13811.7890625
1587447977.3265038,770,13757.7841796875
1587447979.700152,783,11389.251953125
1587447983.6436334,807,10431.416015625
1587447990.782775,850,12790.48828125
1587447992.2199295,858,10461.8369140625
1587448000.7569056,907,13449.65234375
1587448003.1775088,921,9971.423828125
1587448006.2712305,938,12947.7734375
1587448007.2585893,944,11011.3134765625
1587448012.1785758,972,10732.5625
1587448031.5212667,1081,11426.66796875
1587448036.4212008,1107,11392.76171875
1587448043.9566576,1150,10568.744140625
1587448052.8367553,1202,11575.2734375
1587448059.405309,1240,9380.03515625
1587448072.5537152,1316,9331.07421875
1587448085.941073,1397,8113.97607421875
1587448095.7510142,1452,12257.8037109375
1587448096.2935476,1455,12486.2861328125
1587448098.8277662,1469,9629.3203125
1587448099.5358717,1473,7816.919921875
1587448108.2924461,1521,10143.98046875
1587448109.540132,1528,10891.45703125
1587448117.0460658,1572,11569.1826171875
1587448122.0872023,1602,11091.5517578125
1587448132.474834,1659,10138.3037109375
1587448137.5684495,1688,9459.3203125
1587448140.3810217,1704,9114.552734375
1587448143.5137048,1720,7982.822265625
1587448153.3945885,1776,9476.4853515625
1587448162.76253,1827,12340.853515625
1587448165.76662,1845,10604.16015625
1587448167.3833022,1854,11168.6103515625
1587448170.2238567,1870,10881.73046875
1587448170.6717727,1873,9362.326171875
1587448178.7173798,1917,11105.74609375
1587448189.588413,1980,10528.5087890625
1587448193.626701,2002,7642.54052734375
1587448194.0466073,2005,12454.08203125
1587448195.3504775,2013,12485.09765625
1587448202.2649956,2053,10116.4140625
1587448205.427669,2070,9165.9814453125
1587448207.554024,2083,9555.388671875
1587448224.7602193,2172,11146.5576171875
1587448235.3241053,2232,7604.6591796875
1587448251.810117,2323,9930.501953125
1587448253.7959495,2335,12914.439453125
1587448259.4589298,2367,9604.73046875
1587448260.7874336,2373,8584.873046875
1587448264.349904,2393,7015.77392578125
1587448265.2544796,2398,8829.0986328125
1587448273.3709674,2443,8666.5546875
1587448275.7340703,2455,11293.275390625
1587448282.5867264,2490,9224.59375
1587448288.9447627,2525,11437.3330078125
1587448289.071425,2526,8412.37890625
1587448297.834634,2572,10136.509765625
1587448300.9882066,2589,8479.556640625
1587448301.3572083,2591,8199.173828125
1587448302.1730747,2596,9416.416015625
1587448307.0999186,2621,9713.322265625
1587448307.2475235,2622,8306.591796875
1587448309.3579412,2634,6825.60986328125
1587448310.314417,2639,9063.8134765625
1587448315.4437523,2668,10722.79296875
1587448318.1427116,2683,7905.20556640625
1587448319.1569836,2689,9367.923828125
1587448343.7686467,2821,8424.369140625
1587448353.5616994,2876,8834.42578125
1587448362.4755611,2925,9887.677734375
1587448382.2120688,3032,7832.93212890625
1587448395.711474,3103,8702.1484375
1587448408.905345,3174,7885.90966796875
1587448409.4090028,3177,5931.9921875
1587448419.931064,3235,10547.1640625
1587448431.4062765,3297,8767.826171875
1587448444.3297417,3366,8288.91015625
1587448446.816088,3380,8670.806640625
1587448447.1412182,3382,8789.33203125
1587448447.3536494,3383,9216.37109375
1587448457.8048759,3441,7419.63232421875
1587448488.33791,3616,5938.76953125
1587448510.0064495,3736,6989.8193359375
1587448513.481191,3754,8401.5634765625
1587448513.9150305,3756,8829.328125
1587448523.5014765,3806,9665.748046875
1587448536.5789478,3877,5998.27294921875
1587448546.2870462,3929,7510.1875
1587448550.1580756,3950,7274.11279296875
1587448551.3100276,3957,7916.8837890625
1587448571.870497,4064,7613.267578125
1587448577.4884548,4092,8391.12890625
1587448583.3374429,4120,9569.9267578125
1587448593.4415426,4172,7382.3505859375
1587448604.5667143,4234,6294.3828125
1587448622.8574498,4332,7677.865234375
1587448628.7208047,4363,6655.912109375
1587448629.57852,4368,9355.0625
1587448645.6709654,4453,8378.58203125
1587448646.0988214,4455,8595.8759765625
1587448660.7349627,4536,6934.8125
1587448677.0247552,4628,8111.73876953125
1587448680.2641318,4645,7638.736328125
1587448683.945384,4666,6318.9794921875
1587448702.380377,4764,8853.13671875
1587448709.1666563,4800,8190.3447265625
1587448710.0004182,4804,8337.25390625
1587448711.4086852,4812,7213.6650390625
1587448732.2303739,4924,6782.1474609375
1587448734.78665,4938,8032.740234375
1587448741.9615536,4976,6871.78125
1587448744.259546,4988,8284.0078125
1587448752.1507607,5030,7017.46728515625
1587448765.5380108,5098,9383.7841796875
1587448767.1028805,5107,7886.81591796875
1587448767.5855987,5110,4871.501953125
1587448781.76899,5186,6163.9423828125
1587448782.127001,5188,7856.5439453125
1587448793.062954,5242,7663.21142578125
1587448798.41478,5270,6089.3349609375
1587448818.595108,5375,6506.384765625
1587448835.3339765,5465,9405.587890625
1587448838.358423,5481,7382.4599609375
1587448840.845773,5495,8590.6484375
1587448851.862849,5556,7944.27099609375
1587448869.6916156,5653,8094.505859375
1587448876.2560377,5685,8258.505859375
1587448898.225629,5800,6747.8310546875
1587448901.0560555,5815,5905.68505859375
1587448909.292466,5859,6844.23046875
1587448924.914545,5944,7838.08056640625
1587448927.974207,5961,6721.8173828125
1587448928.593549,5964,5969.32666015625
1587448935.4642112,6000,6424.056640625
1587448936.8315532,6007,8353.775390625
1587448943.9858072,6043,6696.7890625
1587448947.9672344,6064,5922.8955078125
1587448959.01286,6126,6748.86767578125
1587448962.784893,6146,7762.7578125
1587448982.9781697,6257,6624.970703125
1587448984.874107,6267,5971.1767578125
1587448998.052004,6336,7982.1923828125
1587449000.4955316,6349,6583.0712890625
1587449001.5726912,6355,5152.5244140625
1587449003.90145,6368,7753.48046875
1587449014.3158474,6425,6059.24267578125
1587449018.4668605,6448,6594.5205078125
1587449019.3784215,6453,5677.9033203125
1587449030.6336877,6512,3523.3916015625
1587449057.8362348,6656,6642.3642578125
1587449068.0770166,6710,8568.3759765625
1587449073.5584745,6739,5291.064453125
1587449083.9833407,6793,4807.68212890625
1587449092.0014246,6832,8094.09765625
1587449092.582869,6835,6145.11376953125
1587449095.1540346,6847,9271.416015625
1587449101.1082282,6878,7204.3193359375
1587449121.8280275,6982,5305.00439453125
1587449123.4119081,6990,6244.990234375
