Wall time,Step,Value
1598563694.8081305,13,32.14866256713867
1598563696.3221154,26,20.376623153686523
1598563697.0451415,32,24.64398193359375
1598563699.0664423,48,28.820796966552734
1598563699.3288279,50,16.56113624572754
1598563699.7309148,53,44.006591796875
1598563700.7951024,61,17.259994506835938
1598563701.1497266,64,33.238773345947266
1598563703.2330532,79,30.526670455932617
1598563703.5606978,82,32.38582992553711
1598563705.87319,102,42.35011291503906
1598563706.7914493,110,39.851497650146484
1598563707.1230552,113,22.020835876464844
1598563707.2258084,114,44.226409912109375
1598563709.4500728,134,24.557886123657227
1598563710.9222527,147,59.37246322631836
1598563712.159837,158,36.26751708984375
1598563712.751122,163,45.95044708251953
1598563713.1026413,166,41.46369934082031
1598563714.168064,175,28.659046173095703
1598563715.366463,186,37.3763542175293
1598563715.9376998,191,29.271183013916016
1598563716.165396,193,28.497318267822266
1598563716.2812567,194,40.4581298828125
1598563716.700681,198,17.89748764038086
1598563717.5595334,206,29.213733673095703
1598563718.4646046,214,42.611785888671875
1598563718.5844448,215,35.985416412353516
1598563719.1756546,220,34.90544509887695
1598563720.4938936,231,10.518058776855469
1598563721.188965,237,31.117435455322266
1598563721.7681978,242,24.844518661499023
1598563723.5138998,257,28.085147857666016
1598563724.2249103,263,16.915414810180664
1598563724.8441155,268,38.9005126953125
1598563725.6869574,275,50.38343811035156
1598563726.1863246,279,41.516868591308594
1598563726.4100232,281,50.52476501464844
1598563728.6989343,300,20.008275985717773
1598563729.2941737,305,34.78697204589844
1598563729.993236,311,18.994571685791016
1598563730.5764673,316,25.110645294189453
1598563730.8121102,318,24.98527717590332
1598563731.7428675,326,36.679656982421875
1598563731.8826804,327,26.137664794921875
1598563733.2780633,338,21.296039581298828
1598563734.2853067,347,55.92103576660156
1598563735.2410128,355,21.924131393432617
1598563737.0386217,371,14.381494522094727
1598563737.5175827,375,50.41304016113281
1598563738.6480875,385,24.809560775756836
1598563743.5338397,429,29.221715927124023
1598563743.637672,430,42.552520751953125
1598563745.5431252,447,21.420072555541992
1598563745.7556574,449,21.448719024658203
1598563745.85557,450,33.30132293701172
1598563746.1950881,453,24.922332763671875
1598563746.8701975,459,54.503936767578125
1598563747.9062374,468,29.273845672607422
1598563748.244569,471,33.66383743286133
1598563748.3484476,472,29.134777069091797
1598563749.4709604,482,39.87123107910156
1598563751.540167,499,51.40268325805664
1598563751.7479193,501,21.273664474487305
1598563753.9769115,520,49.58317947387695
1598563754.2246103,522,28.487930297851562
1598563754.6001093,525,28.38930320739746
1598563755.5348303,533,32.7286376953125
1598563756.273844,539,39.10141372680664
1598563756.509546,541,48.67356491088867
1598563756.873078,544,38.81495666503906
1598563757.608094,550,22.64498519897461
1598563758.2671807,555,23.605838775634766
1598563759.4056892,565,21.54120635986328
1598563760.0967636,571,42.984161376953125
1598563760.815809,577,43.63459014892578
1598563761.331088,581,21.88538360595703
1598563762.0740948,587,36.191612243652344
1598563762.36213,589,24.335460662841797
1598563762.7511547,592,51.34771728515625
1598563762.979378,594,42.76190185546875
1598563763.103182,595,26.08953094482422
1598563763.686432,600,27.193700790405273
1598563763.8022795,601,30.232635498046875
1598563764.9048092,610,38.171142578125
1598563767.0139592,628,37.07896041870117
1598563767.240815,630,13.691110610961914
1598563768.6005874,642,26.220855712890625
1598563769.3635335,649,33.362945556640625
1598563769.491364,650,44.823890686035156
1598563769.719068,652,29.55078125
1598563770.078613,655,52.588626861572266
1598563770.334237,657,29.59873390197754
1598563771.6685004,669,29.07306671142578
1598563772.019985,672,30.22894287109375
1598563772.4874032,676,21.729278564453125
1598563772.8312266,679,10.352777481079102
1598563773.2067542,682,32.2428092956543
1598563773.662122,686,61.17266082763672
1598563773.7739663,687,40.56587219238281
1598563774.2053912,691,51.31946563720703
1598563774.7646782,696,34.01493835449219
1598563777.78066,722,21.760791778564453
1598563778.282392,726,22.283849716186523
1598563778.7697635,730,36.802001953125
1598563778.897564,731,36.27849578857422
1598563779.7404394,738,18.46436309814453
1598563780.830996,747,29.506071090698242
1598563781.330314,751,31.35092544555664
1598563781.813669,755,29.789888381958008
1598563782.3609664,760,44.2442626953125
1598563782.7883666,764,36.39459991455078
1598563783.79503,773,52.537837982177734
1598563784.2664225,777,25.024036407470703
1598563784.4062057,778,40.94850540161133
1598563784.5300555,779,30.394567489624023
1598563784.76174,781,32.589454650878906
1598563784.885595,782,27.735794067382812
1598563785.532732,788,25.029489517211914
1598563786.151903,793,28.937305450439453
1598563786.3915834,795,56.09935760498047
1598563787.0187328,800,29.349864959716797
1598563787.1235852,801,24.95952606201172
