Wall time,Step,Value
1592181670.8843474,248,6159.20654296875
1592181678.1613622,260,5348.52099609375
1592181682.522948,266,5486.5703125
1592181682.6047142,267,5439.45263671875
1592181683.91122,271,5335.9580078125
1592181694.7533069,291,5065.6796875
1592181698.164498,297,5308.984375
1592181700.3255184,301,5185.87255859375
1592181700.4262493,302,5432.8916015625
1592181702.5648513,307,5295.15185546875
1592181703.1682382,308,5186.3798828125
1592181706.7740428,315,5461.2314453125
1592181711.4443493,324,5415.9619140625
1592181721.9814713,345,4986.798828125
1592181739.922039,377,4814.17236328125
1592181742.3635979,382,5196.18115234375
1592181742.8327591,383,5190.083984375
1592181744.4614236,387,4810.638671875
1592181754.9821603,413,4862.482421875
1592181756.93016,417,5115.4375
1592181756.9561126,417,5115.439453125
1592181764.1097424,431,5252.203125
1592181767.15592,435,5342.8642578125
1592181774.6725276,447,4885.5576171875
1592181780.6980705,463,5463.080078125
1592181785.9560754,474,5384.830078125
1592181790.7138894,482,5269.37548828125
1592181797.8116696,492,5344.55810546875
1592181797.8205917,492,5344.55712890625
1592181808.5899427,512,5259.66650390625
1592181829.8298724,547,5253.32568359375
1592181840.947268,567,5070.57080078125
1592181841.1347573,568,5377.7626953125
1592181843.706847,574,5538.845703125
1592181864.328774,605,5215.2880859375
1592181865.287325,606,5522.306640625
1592181868.5033965,611,5508.83447265625
1592181871.0993974,618,5640.51513671875
1592181873.8980298,625,5264.37646484375
1592181874.8225267,626,5372.15283203125
1592181883.101603,639,5524.6630859375
1592181902.8466072,675,5120.0712890625
1592181909.7495446,684,4930.26171875
1592181915.858571,693,4673.24951171875
1592181916.532067,694,4832.66748046875
1592181923.2252257,711,4625.76953125
1592181929.3025818,722,5150.54150390625
1592181940.1695862,741,4981.97509765625
1592181952.450904,757,4888.48046875
1592181964.677621,778,4886.466796875
1592181965.9144454,779,5097.4375
1592181990.1846902,816,5083.703125
1592181999.9999373,830,4785.0478515625
1592182004.8329332,834,4900.57421875
1592182009.6382267,843,4913.88623046875
1592182021.9052532,864,4686.9462890625
1592182023.0970964,865,4736.9453125
1592182026.8869092,872,4570.14453125
1592182043.965861,901,4948.28125
1592182050.349252,913,4683.1396484375
1592182052.3252058,915,4331.162109375
1592182059.7859244,929,4438.8427734375
1592182065.7993813,940,4138.5400390625
1592182074.8939693,959,5058.17333984375
1592182089.67628,982,4631.05712890625
1592182093.3727565,990,5405.31787109375
1592182093.3996544,990,5387.0341796875
1592182097.0570385,995,5560.1875
1592182114.320721,1023,4976.5302734375
1592182116.7863896,1027,5163.07763671875
1592182128.800542,1043,4300.8623046875
1592182133.5103495,1050,4951.25390625
1592182141.0137737,1062,4622.1962890625
1592182143.1127288,1066,4568.23046875
1592182153.2393363,1080,4157.98486328125
1592182159.1348295,1093,5235.11669921875
1592182159.2744844,1094,5645.8193359375
1592182166.8917906,1104,4651.015625
1592182183.0779066,1131,4387.6328125
1592182187.9825108,1137,4561.78125
1592182191.6868508,1143,4189.21240234375
1592182205.999678,1170,5161.349609375
1592182215.66878,1190,5191.646484375
1592182219.6411572,1199,4975.5068359375
1592182220.2226026,1200,4579.099609375
1592182227.2916975,1213,5005.1318359375
1592182237.9979455,1234,3935.01171875
1592182261.1253357,1271,4599.517578125
1592182261.7034643,1272,4934.7802734375
1592182268.1173596,1283,4427.11865234375
1592182271.9436479,1291,4933.80908203125
1592182274.5436866,1296,5069.98291015625
1592182279.0871754,1304,4709.52783203125
1592182289.3100426,1322,4200.140625
1592182296.671169,1334,4978.60107421875
1592182296.6990948,1334,4977.78125
1592182301.108326,1340,4594.36328125
1592182301.5693128,1341,4855.02099609375
1592182305.0503378,1346,4635.853515625
1592182310.145934,1354,5443.12939453125
1592182330.2060828,1385,4890.3447265625
1592182337.4089422,1397,4928.349609375
1592182340.7212505,1400,4054.28857421875
1592182348.298735,1412,5192.658203125
1592182355.4428067,1419,4601.33642578125
1592182367.3406262,1440,4037.306396484375
1592182368.4985292,1441,5285.8642578125
1592182378.0959814,1460,4435.56787109375
1592182387.8137949,1473,4399.09765625
1592182413.1211147,1511,4465.1767578125
1592182428.5420828,1531,4407.2578125
1592182437.9305851,1547,4719.17919921875
1592182439.247179,1550,4995.720703125
1592182468.2064285,1598,4949.42431640625
1592182470.6506233,1603,4436.080078125
1592182472.9804387,1606,4232.9453125
1592182485.005733,1625,4730.1669921875
1592182507.3185542,1666,4483.2275390625
1592182512.5952156,1673,4382.5927734375
1592182514.558181,1677,4727.7841796875
1592182522.30472,1688,4821.40380859375
1592182536.3933194,1707,4877.45361328125
1592182537.6109586,1710,4737.87109375
1592182544.7799063,1721,4201.99853515625
1592182551.7195675,1731,4242.17578125
1592182591.4736912,1791,4760.91015625
1592182594.1455402,1794,4347.2412109375
1592182609.6874983,1818,4588.6259765625
1592182611.7322955,1820,4609.92236328125
1592182633.9999955,1855,4421.841796875
1592182644.7117538,1868,4294.6474609375
1592182649.5821092,1876,4590.45263671875
1592182679.7402618,1924,4794.33447265625
1592182683.5945082,1929,4239.00439453125
1592182697.4581697,1950,4312.27099609375
