Wall time,Step,Value
1587152642.2163873,178,10134.9306640625
1587152642.5784624,181,10480.34765625
1587152647.3458097,207,11598.412109375
1587152651.5066857,230,12541.140625
1587152662.2683375,294,10696.37109375
1587152663.9498715,303,11110.876953125
1587152674.5646675,365,9315.7578125
1587152675.5061514,370,10963.119140625
1587152678.9161115,391,10250.15625
1587152681.649937,409,13013.6875
1587152687.4037158,444,12193.62890625
1587152687.6999233,446,10991.8310546875
1587152689.08128,454,11203.5703125
1587152706.3432198,557,13377.8466796875
1587152712.5667884,596,9637.5595703125
1587152715.0252552,610,10907.7353515625
1587152725.2909894,672,11646.759765625
1587152732.7602339,715,10596.853515625
1587152734.1136146,722,13264.091796875
1587152742.30678,770,10293.220703125
1587152744.5108874,783,8328.1484375
1587152748.326772,807,11043.6474609375
1587152755.3064053,850,10853.126953125
1587152756.730731,858,11884.3505859375
1587152765.4607334,907,9434.4169921875
1587152767.812499,921,11793.6787109375
1587152770.435547,938,11958.849609375
1587152771.420912,944,9611.634765625
1587152775.8880517,972,10622.021484375
1587152795.8981295,1081,8940.66796875
1587152800.519809,1107,12506.0927734375
1587152807.8146017,1150,11961.05078125
1587152816.5045068,1202,11412.4482421875
1587152822.5953019,1240,9807.05078125
1587152835.7266452,1316,10508.794921875
1587152850.8160784,1397,9596.814453125
1587152860.7677574,1452,9035.908203125
1587152861.3920884,1455,11386.453125
1587152863.936437,1469,12031.533203125
1587152864.716398,1473,8371.4775390625
1587152874.1075256,1521,9229.396484375
1587152875.1567645,1528,10912.001953125
1587152882.7656345,1572,10065.97265625
1587152887.9979346,1602,10136.8583984375
1587152897.591887,1659,9109.16015625
1587152902.8917239,1688,8463.4326171875
1587152905.961518,1704,9560.98828125
1587152908.7680156,1720,10853.876953125
1587152918.6429782,1776,9445.12109375
1587152926.9111183,1827,10264.78125
1587152929.7745924,1845,10843.533203125
1587152931.436246,1854,9119.6015625
1587152934.332644,1870,9992.3447265625
1587152934.9350133,1873,10488.3955078125
1587152942.934924,1917,9651.76953125
1587152953.9656904,1980,10312.4609375
1587152957.6641462,2002,9144.037109375
1587152958.147853,2005,10176.44921875
1587152959.5764601,2013,8112.48095703125
1587152966.490951,2053,10385.802734375
1587152969.4899557,2070,10510.326171875
1587152971.747032,2083,11042.88671875
1587152988.239748,2172,9231.578125
1587152998.4420624,2232,9884.3447265625
1587153015.256664,2323,7832.1689453125
1587153017.3221917,2335,10297.5380859375
1587153023.2924855,2367,9226.6328125
1587153024.476315,2373,8570.4697265625
1587153028.4536822,2393,7646.37890625
1587153029.582678,2398,9336.484375
1587153037.6362603,2443,9491.08984375
1587153039.831392,2455,8434.8798828125
1587153047.0062094,2490,9941.6181640625
1587153053.3196447,2525,9302.2431640625
1587153053.6398218,2526,11095.271484375
1587153061.5609193,2572,9883.0947265625
1587153064.3205602,2589,9639.3994140625
