DeepTO
0.760238125
0
0.7161247777777778
0
0.529563375
0.8648935555555556
0
0.69816925
0.6784042
0.97341125
0
0
0
0
0
1.4751295517920524
0
0
0
1.3955873656632898
0
0
0.6607116
0.6805050833333334
0
0
0.43673361538461536
0.4627805
0.6007601538461539
0
0.9225375555555556
0.457226
0
0.47389916666666665
0.7135135
0.5308822727272727
0.748969
0
0
0
0
0
0.37096184615384614
0.6385005833333334
0
0.5487049
0
0
0.6126204545454546
0.3755389090909091
0.4099365
0.7012225
0
0.6109175454545455
0.5363382307692308
0.46243307692307695
0.4742052222222222
0
0
0
0.4801783333333333
0
0.5370633846153846
0
0.589955
0.9268395
0.5314734615384615
0.44723138461538464
0.5851277272727273
0.5535672307692308
0
0.670861125
0
0
0.49019644444444443
0.4393793
0.8044086
0.676680875
0
0
0.46265072727272727
0.5052126153846154
0.3793630769230769
0
0
1.751634513481532
0
0
1.1698372618021562
0
1.5189512108627268
0.45257258333333333
0
0.4663907692307692
0.634225
0.6005166363636364
0.7113793
0.6628545
0.6056863333333333
0
2.0966398666845465
0
0
0
0
0
1.5576451229975474
1.859196424454273
1.7060815442774675
0
0.7601452727272727
0
2.1313349229842093
1.5990301886940073
0
0.4790158888888889
0.5336856
0.3875336923076923
0.6099200833333334
0.8447716666666667
0.5862057272727272
0.37972845454545456
0.4399132727272727
0.7042117
0.37539245454545456
0.3529189166666667
0.6405261666666666
0.5970482727272727
0.7646138
0.3907410769230769
0
0.5097033076923077
0
0
1.7091197774268547
1.5235775383766206
1.5103152108870748
0
0.4235090909090909
0
0.4661278
0.49362633333333333
0.61957175
0.38768827272727274
0.37527441666666667
0.50204
0.3893896363636364
0.7522486666666667
0.4501986666666667
0
0.37233715384615385
0.5100104615384615
0.813151875
0.4515922307692308
0
0.561486
0
0
1.4230728093616472
0
0
0
1.1929895342633872
0
0.35393415384615384
0
0
0.92839075
0.3446806666666667
0.716427875
0
0.32706946153846156
0.5396094444444445
0.6651387
0.7137476363636364
0.6456946666666666
0.6440195833333333
0.68703825
