Wall time,Step,Value
1590739132.2079961,257,19111.34375
1590739132.8293347,260,17790.8203125
1590739140.5466359,286,18621.701171875
1590739147.4574003,309,14468.8896484375
1590739165.8498225,373,12881.041015625
1590739168.7323923,382,13144.1689453125
1590739187.5615892,444,13143.9716796875
1590739189.182256,449,13625.6708984375
1590739195.2160485,470,12551.953125
1590739200.391939,488,15144.03515625
1590739210.4508765,523,11230.0517578125
1590739211.1496308,525,14006.181640625
1590739213.6914887,533,12421.6845703125
1590739243.5706973,636,14628.09375
1590739254.8692398,675,12109.40625
1590739258.6010392,689,13237.9853515625
1590739276.7680004,751,15825.6064453125
1590739289.0007389,794,12207.9765625
1590739291.0742607,801,13299.435546875
1590739305.4808307,849,10801.064453125
1590739310.0079744,862,13593.51953125
1590739316.7022467,886,12792.0498046875
1590739329.9753475,929,13049.74609375
1590739332.3140948,937,13651.4541015625
1590739345.5075853,986,11911.3642578125
1590739349.32603,1000,10843.1953125
1590739354.4294145,1017,13555.6025390625
1590739356.638623,1023,14962.302734375
1590739364.9796526,1051,11104.8212890625
1590739399.094715,1160,12541.47265625
1590739407.0622275,1186,10852.119140625
1590739420.2555323,1229,10895.3017578125
1590739436.2956507,1281,11961.91015625
1590739447.879616,1319,11693.734375
1590739471.3686924,1395,13864.837890625
1590739494.187038,1476,12048.916015625
1590739512.2239976,1531,10131.103515625
1590739513.572417,1534,12546.841796875
1590739518.278934,1548,11570.357421875
1590739519.8885949,1552,11370.4765625
1590739535.4202683,1600,12426.2734375
1590739538.0189974,1607,14479.642578125
1590739552.098714,1651,12661.28125
1590739562.2966797,1681,10752.880859375
1590739579.944593,1738,10475.9287109375
1590739589.0837824,1767,10842.6982421875
1590739594.4511104,1783,10652.900390625
1590739598.8293111,1799,10410.568359375
1590739616.668245,1855,11284.8916015625
1590739632.742334,1906,10196.90625
1590739638.3229713,1924,11781.70703125
1590739640.186474,1933,13833.44140625
1590739645.4675112,1949,10736.80859375
1590739646.46509,1952,9909.373046875
1590739660.6526966,1996,13276.22265625
1590739680.7451932,2059,11369.7099609375
1590739688.2803316,2081,12916.88671875
1590739689.1857975,2084,8337.45703125
1590739691.2728884,2092,11722.95703125
1590739703.206399,2132,9161.359375
1590739708.7270546,2149,8745.826171875
1590739712.9277115,2162,9645.794921875
1590739742.8005373,2251,9578.9931640625
1590739763.655008,2311,10921.6474609375
1590739795.1576538,2402,10647.109375
1590739799.7282913,2414,10099.796875
1590739809.60322,2446,9156.6796875
1590739811.3317354,2452,9833.9814453125
1590739817.7248921,2472,11634.4453125
1590739818.9636526,2477,9564.865234375
1590739833.0234861,2522,10322.9267578125
1590739837.7457693,2534,8470.76171875
1590739850.2561405,2569,9768.189453125
1590739862.8508744,2604,9544.408203125
1590739863.3603532,2605,9375.4296875
1590739878.7758396,2651,12241.1015625
1590739885.066167,2668,7374.5693359375
1590739885.8507497,2670,8638.9228515625
1590739887.4862888,2675,8047.04248046875
1590739896.3523536,2700,8568.4482421875
1590739896.752284,2701,10254.716796875
1590739901.0983171,2713,7600.25244140625
1590739902.790038,2718,10056.865234375
1590739913.073455,2747,8493.8359375
1590739918.9953234,2762,11151.6484375
1590739921.0870295,2768,7239.392578125
1590739966.8612015,2900,9622.8447265625
1590739985.666943,2955,7432.6337890625
1590740004.2395027,3004,9673.1904296875
1590740041.1872952,3111,6977.271484375
1590740065.943415,3182,7739.0712890625
1590740090.051521,3253,6503.54931640625
1590740090.6852903,3256,8119.61767578125
1590740111.0834036,3314,8092.90234375
1590740132.5791047,3376,7641.6904296875
1590740156.2206016,3445,7706.01318359375
1590740161.3562155,3459,8436.3984375
1590740161.6853256,3461,7383.85205078125
1590740162.0752826,3462,7124.0966796875
1590740182.912354,3520,8155.6787109375
1590740245.8091152,3695,5952.6123046875
1590740289.1918144,3815,5452.708984375
1590740295.8053184,3833,7202.7373046875
1590740296.7728188,3835,5724.22900390625
1590740315.721071,3885,8218.896484375
1590740340.7332942,3956,7008.69189453125
1590740359.514022,4008,5700.802734375
1590740366.7951248,4029,5309.5107421875
1590740369.3993373,4036,7374.1845703125
1590740406.4190643,4143,7571.330078125
1590740416.938148,4171,7272.0869140625
1590740427.1570287,4199,5167.9130859375
1590740447.6845386,4251,6164.1611328125
1590740471.8790586,4313,6645.8828125
1590740507.5234358,4411,6170.91064453125
1590740520.2141218,4442,6953.0771484375
1590740522.1878986,4447,6959.6044921875
1590740554.6155717,4532,8074.58740234375
1590740555.4776447,4534,5676.4443359375
1590740585.2426453,4615,6602.92529296875
1590740621.7313373,4707,6688.1943359375
1590740628.398106,4724,5926.24853515625
1590740636.5472634,4745,6457.3017578125
1590740674.0332532,4843,7267.353515625
1590740686.946514,4879,5868.3271484375
1590740688.815102,4883,4508.32568359375
1590740691.9665296,4891,5393.74755859375
1590740734.9696836,5003,6275.6552734375
1590740740.7298906,5017,5608.32177734375
1590740756.7174962,5055,4577.009765625
1590740761.3140304,5067,5686.03515625
1590740778.3029842,5109,6674.4755859375
1590740805.6127665,5177,5037.818359375
1590740809.0486948,5186,6059.697265625
1590740810.2442517,5189,5725.86279296875
1590740841.677517,5265,4844.48486328125
1590740842.4145777,5267,5601.98974609375
1590740865.825021,5321,4521.14208984375
1590740876.4723504,5349,5249.94189453125
1590740918.6416197,5454,5619.4990234375
1590740953.414665,5544,4099.1162109375
1590740960.614607,5560,6564.515625
1590740966.6219096,5574,4354.16015625
1590740990.3900838,5635,5278.8466796875
1590741028.30422,5732,4671.61767578125
1590741040.0191946,5764,5711.5830078125
1590741086.242318,5879,3808.083251953125
1590741092.430977,5894,5036.3388671875
1590741110.957524,5938,4655.45703125
1590741145.8630092,6023,5195.74169921875
1590741153.5692112,6040,4637.826171875
1590741154.7003694,6043,4304.42626953125
1590741168.611854,6079,5586.1552734375
1590741171.517285,6086,4432.6796875
1590741186.5105035,6122,4892.6337890625
1590741195.0276604,6143,3843.43896484375
1590741220.1651978,6205,5078.484375
1590741227.9662838,6225,4254.07568359375
1590741272.9557035,6336,4020.318115234375
1590741276.245417,6346,5780.1240234375
1590741304.6596615,6415,4835.2890625
1590741310.0402205,6428,4769.44580078125
1590741312.8320808,6434,4989.970703125
1590741318.9167967,6447,4752.32421875
1590741341.5761006,6504,4085.62841796875
1590741351.394832,6527,3677.83984375
1590741353.48537,6532,4558.17138671875
1590741377.0862725,6591,4430.189453125
1590741438.4936576,6735,4952.7841796875
1590741460.865085,6789,4702.1396484375
1590741472.4294567,6818,3516.434326171875
1590741494.588591,6872,4275.18603515625
1590741510.668111,6911,4181.4560546875
1590741512.069966,6914,3497.3251953125
1590741516.81883,6926,4334.619140625
1590741529.471818,6957,5489.869140625
1590741571.8079674,7061,3830.75830078125
1590741575.1228127,7069,4520.2568359375
1590741581.5381708,7084,4337.4443359375
1590741621.8461168,7181,4514.93359375
1590741632.5863235,7207,4198.6533203125
1590741641.7907972,7229,4001.86328125
1590741680.3283346,7321,3339.127197265625
